rep,size,num_streams,block_size,section,dur
0,1024,4,128,stream-3,2.646400e-05
0,1024,4,128,stream-2,4.483200e-05
0,1024,4,128,stream-1,1.555200e-05
0,1024,4,128,stream-0,1.571200e-05
0,1024,4,256,total,1.822720e-04
0,1024,4,256,no-alloc,1.085440e-04
0,1024,4,256,stream-3,2.652800e-05
0,1024,4,256,stream-2,1.836800e-05
0,1024,4,256,stream-1,1.856000e-05
0,1024,4,256,stream-0,1.849600e-05
0,1024,4,512,total,1.848640e-04
0,1024,4,512,no-alloc,1.088960e-04
0,1024,4,512,stream-3,2.800000e-05
0,1024,4,512,stream-2,1.696000e-05
0,1024,4,512,stream-1,1.843200e-05
0,1024,4,512,stream-0,1.993600e-05
0,1024,4,1024,total,1.830400e-04
0,1024,4,1024,no-alloc,1.086400e-04
0,1024,4,1024,stream-3,2.707200e-05
0,1024,4,1024,stream-2,1.814400e-05
0,1024,4,1024,stream-1,1.878400e-05
0,1024,4,1024,stream-0,1.939200e-05
0,1024,8,32,total,2.956480e-04
0,1024,8,32,no-alloc,1.986560e-04
0,1024,8,32,stream-6,1.673600e-05
0,1024,8,32,stream-7,2.544000e-05
0,1024,8,32,stream-5,1.862400e-05
0,1024,8,32,stream-4,1.843200e-05
0,1024,8,32,stream-3,1.827200e-05
0,1024,8,32,stream-2,1.792000e-05
0,1024,8,32,stream-1,1.798400e-05
0,1024,8,32,stream-0,1.859200e-05
0,1024,8,64,total,2.928640e-04
0,1024,8,64,no-alloc,2.007040e-04
0,1024,8,64,stream-6,1.721600e-05
0,1024,8,64,stream-7,2.857600e-05
0,1024,8,64,stream-5,1.843200e-05
0,1024,8,64,stream-4,1.728000e-05
0,1024,8,64,stream-3,1.843200e-05
0,1024,8,64,stream-2,1.952000e-05
0,1024,8,64,stream-1,1.843200e-05
0,1024,8,64,stream-0,2.000000e-05
0,1024,8,128,total,2.867520e-04
0,1024,8,128,no-alloc,1.932480e-04
0,1024,8,128,stream-6,1.651200e-05
0,1024,8,128,stream-7,2.662400e-05
0,1024,8,128,stream-5,1.731200e-05
0,1024,8,128,stream-4,1.686400e-05
0,1024,8,128,stream-3,1.772800e-05
0,1024,8,128,stream-2,1.740800e-05
0,1024,8,128,stream-1,1.734400e-05
0,1024,8,128,stream-0,2.048000e-05
0,1024,8,256,total,2.891200e-04
0,1024,8,256,no-alloc,1.966080e-04
0,1024,8,256,stream-6,1.843200e-05
0,1024,8,256,stream-7,2.624000e-05
0,1024,8,256,stream-5,1.638400e-05
0,1024,8,256,stream-4,1.808000e-05
0,1024,8,256,stream-3,1.843200e-05
0,1024,8,256,stream-2,1.843200e-05
0,1024,8,256,stream-1,1.843200e-05
0,1024,8,256,stream-0,1.984000e-05
0,1024,8,512,total,2.868160e-04
0,1024,8,512,no-alloc,1.948800e-04
0,1024,8,512,stream-6,1.814400e-05
0,1024,8,512,stream-7,2.662400e-05
0,1024,8,512,stream-5,1.840000e-05
0,1024,8,512,stream-4,1.801600e-05
0,1024,8,512,stream-3,1.798400e-05
0,1024,8,512,stream-2,1.737600e-05
0,1024,8,512,stream-1,1.795200e-05
0,1024,8,512,stream-0,1.884800e-05
0,1024,8,1024,total,2.869760e-04
0,1024,8,1024,no-alloc,1.944960e-04
0,1024,8,1024,stream-6,1.840000e-05
0,1024,8,1024,stream-7,2.624000e-05
0,1024,8,1024,stream-5,1.843200e-05
0,1024,8,1024,stream-4,1.689600e-05
0,1024,8,1024,stream-3,1.801600e-05
0,1024,8,1024,stream-2,1.808000e-05
0,1024,8,1024,stream-1,1.843200e-05
0,1024,8,1024,stream-0,1.932800e-05
0,1024,16,32,no-alloc,4.133120e-04
0,1024,16,32,stream-14,2.019200e-05
0,1024,16,32,total,8.880000e-04
0,1024,16,32,stream-13,1.843200e-05
0,1024,16,32,stream-0,3.801600e-05
0,1024,16,32,stream-1,2.003200e-05
0,1024,16,32,stream-2,1.798400e-05
0,1024,16,32,stream-3,1.814400e-05
0,1024,16,32,stream-4,1.881600e-05
0,1024,16,32,stream-9,1.737600e-05
0,1024,16,32,stream-5,1.846400e-05
0,1024,16,32,stream-7,1.843200e-05
0,1024,16,32,stream-6,1.705600e-05
0,1024,16,32,stream-15,2.672000e-05
0,1024,16,32,stream-8,1.705600e-05
0,1024,16,32,stream-10,1.737600e-05
0,1024,16,32,stream-11,1.878400e-05
0,1024,16,32,stream-12,1.843200e-05
0,1024,16,64,no-alloc,3.848640e-04
0,1024,16,64,stream-14,1.843200e-05
0,1024,16,64,total,5.655680e-04
0,1024,16,64,stream-13,1.638400e-05
0,1024,16,64,stream-0,2.102400e-05
0,1024,16,64,stream-1,1.849600e-05
0,1024,16,64,stream-2,1.801600e-05
0,1024,16,64,stream-3,1.840000e-05
0,1024,16,64,stream-4,1.945600e-05
0,1024,16,64,stream-9,1.814400e-05
0,1024,16,64,stream-5,1.683200e-05
0,1024,16,64,stream-7,1.843200e-05
0,1024,16,64,stream-6,1.708800e-05
0,1024,16,64,stream-15,2.662400e-05
0,1024,16,64,stream-8,1.843200e-05
0,1024,16,64,stream-10,1.804800e-05
0,1024,16,64,stream-11,1.699200e-05
0,1024,16,64,stream-12,1.724800e-05
0,1024,16,128,no-alloc,3.779200e-04
0,1024,16,128,stream-14,1.843200e-05
0,1024,16,128,total,5.137280e-04
0,1024,16,128,stream-13,1.814400e-05
0,1024,16,128,stream-0,2.048000e-05
0,1024,16,128,stream-1,1.849600e-05
0,1024,16,128,stream-2,1.865600e-05
0,1024,16,128,stream-3,1.776000e-05
0,1024,16,128,stream-4,1.696000e-05
0,1024,16,128,stream-9,1.676800e-05
0,1024,16,128,stream-5,1.692800e-05
0,1024,16,128,stream-7,1.827200e-05
0,1024,16,128,stream-6,1.724800e-05
0,1024,16,128,stream-15,2.662400e-05
0,1024,16,128,stream-8,1.776000e-05
0,1024,16,128,stream-10,1.843200e-05
0,1024,16,128,stream-11,1.660800e-05
0,1024,16,128,stream-12,1.843200e-05
0,1024,16,256,no-alloc,3.751040e-04
0,1024,16,256,stream-14,1.686400e-05
0,1024,16,256,total,5.067840e-04
0,1024,16,256,stream-13,1.654400e-05
0,1024,16,256,stream-0,1.920000e-05
0,1024,16,256,stream-1,1.814400e-05
0,1024,16,256,stream-2,1.808000e-05
0,1024,16,256,stream-3,1.731200e-05
0,1024,16,256,stream-4,1.804800e-05
0,1024,16,256,stream-9,1.696000e-05
0,1024,16,256,stream-5,1.801600e-05
0,1024,16,256,stream-7,1.712000e-05
0,1024,16,256,stream-6,1.667200e-05
0,1024,16,256,stream-15,2.480000e-05
0,1024,16,256,stream-8,1.641600e-05
0,1024,16,256,stream-10,1.651200e-05
0,1024,16,256,stream-11,1.715200e-05
0,1024,16,256,stream-12,1.798400e-05
0,1024,16,512,no-alloc,3.768320e-04
0,1024,16,512,stream-14,1.811200e-05
0,1024,16,512,total,5.061120e-04
0,1024,16,512,stream-13,1.728000e-05
0,1024,16,512,stream-0,1.964800e-05
0,1024,16,512,stream-1,1.814400e-05
0,1024,16,512,stream-2,1.827200e-05
0,1024,16,512,stream-3,1.852800e-05
0,1024,16,512,stream-4,1.843200e-05
0,1024,16,512,stream-9,1.648000e-05
0,1024,16,512,stream-5,1.840000e-05
0,1024,16,512,stream-7,1.731200e-05
0,1024,16,512,stream-6,1.760000e-05
0,1024,16,512,stream-15,2.547200e-05
0,1024,16,512,stream-8,1.804800e-05
0,1024,16,512,stream-10,1.817600e-05
0,1024,16,512,stream-11,1.846400e-05
0,1024,16,512,stream-12,1.664000e-05
0,1024,16,1024,no-alloc,3.835200e-04
0,1024,16,1024,stream-14,1.779200e-05
0,1024,16,1024,total,5.148480e-04
0,1024,16,1024,stream-13,1.785600e-05
0,1024,16,1024,stream-0,2.048000e-05
0,1024,16,1024,stream-1,1.849600e-05
0,1024,16,1024,stream-2,1.846400e-05
0,1024,16,1024,stream-3,1.721600e-05
0,1024,16,1024,stream-4,1.843200e-05
0,1024,16,1024,stream-9,1.804800e-05
0,1024,16,1024,stream-5,1.811200e-05
0,1024,16,1024,stream-7,1.724800e-05
0,1024,16,1024,stream-6,1.641600e-05
0,1024,16,1024,stream-15,2.496000e-05
0,1024,16,1024,stream-8,1.804800e-05
0,1024,16,1024,stream-10,1.792000e-05
0,1024,16,1024,stream-11,1.782400e-05
0,1024,16,1024,stream-12,2.480000e-05
0,1024,32,32,total,1.077760e-03
0,1024,32,32,stream-31,1.958400e-05
0,1024,32,32,no-alloc,5.564160e-04
0,1024,32,32,stream-30,1.299200e-05
0,1024,32,32,stream-12,1.254400e-05
0,1024,32,32,stream-16,1.360000e-05
0,1024,32,32,stream-10,1.273600e-05
0,1024,32,32,stream-8,1.376000e-05
0,1024,32,32,stream-29,1.270400e-05
0,1024,32,32,stream-15,1.302400e-05
0,1024,32,32,stream-6,1.296000e-05
0,1024,32,32,stream-7,1.334400e-05
0,1024,32,32,stream-5,1.260800e-05
0,1024,32,32,stream-26,1.344000e-05
0,1024,32,32,stream-19,1.376000e-05
0,1024,32,32,stream-9,1.328000e-05
0,1024,32,32,stream-11,1.241600e-05
0,1024,32,32,stream-28,1.235200e-05
0,1024,32,32,stream-24,1.385600e-05
0,1024,32,32,stream-4,1.228800e-05
0,1024,32,32,stream-3,2.835200e-05
0,1024,32,32,stream-17,1.228800e-05
0,1024,32,32,stream-2,1.430400e-05
0,1024,32,32,stream-20,1.228800e-05
0,1024,32,32,stream-1,1.577600e-05
0,1024,32,32,stream-0,1.843200e-05
0,1024,32,32,stream-13,1.356800e-05
0,1024,32,32,stream-23,1.379200e-05
0,1024,32,32,stream-14,1.238400e-05
0,1024,32,32,stream-25,1.398400e-05
0,1024,32,32,stream-22,1.267200e-05
0,1024,32,32,stream-18,1.251200e-05
0,1024,32,32,stream-21,1.353600e-05
0,1024,32,32,stream-27,1.225600e-05
0,1024,32,64,total,7.013440e-04
0,1024,32,64,stream-31,1.843200e-05
0,1024,32,64,no-alloc,5.266560e-04
0,1024,32,64,stream-30,1.241600e-05
0,1024,32,64,stream-12,1.228800e-05
0,1024,32,64,stream-16,1.388800e-05
0,1024,32,64,stream-10,1.347200e-05
0,1024,32,64,stream-8,1.398400e-05
0,1024,32,64,stream-29,1.264000e-05
0,1024,32,64,stream-15,1.283200e-05
0,1024,32,64,stream-6,1.292800e-05
0,1024,32,64,stream-7,1.395200e-05
0,1024,32,64,stream-5,1.276800e-05
0,1024,32,64,stream-26,1.244800e-05
0,1024,32,64,stream-19,1.228800e-05
0,1024,32,64,stream-9,1.433600e-05
0,1024,32,64,stream-11,1.228800e-05
0,1024,32,64,stream-28,1.337600e-05
0,1024,32,64,stream-24,1.251200e-05
0,1024,32,64,stream-4,1.228800e-05
0,1024,32,64,stream-3,1.283200e-05
0,1024,32,64,stream-17,1.228800e-05
0,1024,32,64,stream-2,1.257600e-05
0,1024,32,64,stream-20,1.337600e-05
0,1024,32,64,stream-1,1.286400e-05
0,1024,32,64,stream-0,1.635200e-05
0,1024,32,64,stream-13,1.318400e-05
0,1024,32,64,stream-23,1.228800e-05
0,1024,32,64,stream-14,1.296000e-05
0,1024,32,64,stream-25,1.363200e-05
0,1024,32,64,stream-22,1.385600e-05
0,1024,32,64,stream-18,1.251200e-05
0,1024,32,64,stream-21,1.270400e-05
0,1024,32,64,stream-27,1.228800e-05
0,1024,32,128,total,6.737920e-04
0,1024,32,128,stream-31,2.035200e-05
0,1024,32,128,no-alloc,5.266560e-04
0,1024,32,128,stream-30,1.244800e-05
0,1024,32,128,stream-12,1.270400e-05
0,1024,32,128,stream-16,1.228800e-05
0,1024,32,128,stream-10,1.366400e-05
0,1024,32,128,stream-8,1.241600e-05
0,1024,32,128,stream-29,1.283200e-05
0,1024,32,128,stream-15,1.270400e-05
0,1024,32,128,stream-6,1.244800e-05
0,1024,32,128,stream-7,1.228800e-05
0,1024,32,128,stream-5,1.248000e-05
0,1024,32,128,stream-26,1.228800e-05
0,1024,32,128,stream-19,1.408000e-05
0,1024,32,128,stream-9,1.296000e-05
0,1024,32,128,stream-11,1.228800e-05
0,1024,32,128,stream-28,1.366400e-05
0,1024,32,128,stream-24,1.321600e-05
0,1024,32,128,stream-4,1.228800e-05
0,1024,32,128,stream-3,1.280000e-05
0,1024,32,128,stream-17,1.235200e-05
0,1024,32,128,stream-2,1.433600e-05
0,1024,32,128,stream-20,1.228800e-05
0,1024,32,128,stream-1,1.414400e-05
0,1024,32,128,stream-0,1.545600e-05
0,1024,32,128,stream-13,1.331200e-05
0,1024,32,128,stream-23,1.244800e-05
0,1024,32,128,stream-14,1.228800e-05
0,1024,32,128,stream-25,1.401600e-05
0,1024,32,128,stream-22,1.340800e-05
0,1024,32,128,stream-18,1.228800e-05
0,1024,32,128,stream-21,1.392000e-05
0,1024,32,128,stream-27,1.302400e-05
0,1024,32,256,total,6.783680e-04
0,1024,32,256,stream-31,1.843200e-05
0,1024,32,256,no-alloc,5.308160e-04
0,1024,32,256,stream-30,1.235200e-05
0,1024,32,256,stream-12,1.228800e-05
0,1024,32,256,stream-16,1.260800e-05
0,1024,32,256,stream-10,1.296000e-05
0,1024,32,256,stream-8,1.347200e-05
0,1024,32,256,stream-29,1.241600e-05
0,1024,32,256,stream-15,1.228800e-05
0,1024,32,256,stream-6,1.228800e-05
0,1024,32,256,stream-7,1.238400e-05
0,1024,32,256,stream-5,1.264000e-05
0,1024,32,256,stream-26,1.222400e-05
0,1024,32,256,stream-19,1.382400e-05
0,1024,32,256,stream-9,1.228800e-05
0,1024,32,256,stream-11,1.372800e-05
0,1024,32,256,stream-28,1.228800e-05
0,1024,32,256,stream-24,1.340800e-05
0,1024,32,256,stream-4,1.420800e-05
0,1024,32,256,stream-3,1.280000e-05
0,1024,32,256,stream-17,1.350400e-05
0,1024,32,256,stream-2,1.241600e-05
0,1024,32,256,stream-20,1.228800e-05
0,1024,32,256,stream-1,1.270400e-05
0,1024,32,256,stream-0,1.472000e-05
0,1024,32,256,stream-13,1.401600e-05
0,1024,32,256,stream-23,1.270400e-05
0,1024,32,256,stream-14,1.411200e-05
0,1024,32,256,stream-25,1.228800e-05
0,1024,32,256,stream-22,1.228800e-05
0,1024,32,256,stream-18,1.248000e-05
0,1024,32,256,stream-21,1.283200e-05
0,1024,32,256,stream-27,1.251200e-05
0,1024,32,512,total,7.460160e-04
0,1024,32,512,stream-31,4.428800e-05
0,1024,32,512,no-alloc,5.707520e-04
0,1024,32,512,stream-30,1.401600e-05
0,1024,32,512,stream-12,1.228800e-05
0,1024,32,512,stream-16,1.360000e-05
0,1024,32,512,stream-10,1.228800e-05
0,1024,32,512,stream-8,1.299200e-05
0,1024,32,512,stream-29,1.385600e-05
0,1024,32,512,stream-15,1.235200e-05
0,1024,32,512,stream-6,1.286400e-05
0,1024,32,512,stream-7,1.324800e-05
0,1024,32,512,stream-5,1.264000e-05
0,1024,32,512,stream-26,1.411200e-05
0,1024,32,512,stream-19,1.270400e-05
0,1024,32,512,stream-9,1.273600e-05
0,1024,32,512,stream-11,1.273600e-05
0,1024,32,512,stream-28,1.248000e-05
0,1024,32,512,stream-24,1.228800e-05
0,1024,32,512,stream-4,1.340800e-05
0,1024,32,512,stream-3,1.286400e-05
0,1024,32,512,stream-17,1.228800e-05
0,1024,32,512,stream-2,1.241600e-05
0,1024,32,512,stream-20,1.120000e-05
0,1024,32,512,stream-1,1.296000e-05
0,1024,32,512,stream-0,1.603200e-05
0,1024,32,512,stream-13,1.286400e-05
0,1024,32,512,stream-23,1.366400e-05
0,1024,32,512,stream-14,1.360000e-05
0,1024,32,512,stream-25,1.328000e-05
0,1024,32,512,stream-22,1.305600e-05
0,1024,32,512,stream-18,1.340800e-05
0,1024,32,512,stream-21,1.238400e-05
0,1024,32,512,stream-27,1.228800e-05
0,1024,32,1024,total,7.112320e-04
0,1024,32,1024,stream-31,1.836800e-05
0,1024,32,1024,no-alloc,5.276480e-04
0,1024,32,1024,stream-30,1.228800e-05
0,1024,32,1024,stream-12,1.228800e-05
0,1024,32,1024,stream-16,1.238400e-05
0,1024,32,1024,stream-10,1.344000e-05
0,1024,32,1024,stream-8,1.228800e-05
0,1024,32,1024,stream-29,1.254400e-05
0,1024,32,1024,stream-15,1.276800e-05
0,1024,32,1024,stream-6,1.273600e-05
0,1024,32,1024,stream-7,1.228800e-05
0,1024,32,1024,stream-5,1.232000e-05
0,1024,32,1024,stream-26,1.353600e-05
0,1024,32,1024,stream-19,1.228800e-05
0,1024,32,1024,stream-9,1.264000e-05
0,1024,32,1024,stream-11,1.228800e-05
0,1024,32,1024,stream-28,1.244800e-05
0,1024,32,1024,stream-24,1.228800e-05
0,1024,32,1024,stream-4,1.257600e-05
0,1024,32,1024,stream-3,1.228800e-05
0,1024,32,1024,stream-17,1.251200e-05
0,1024,32,1024,stream-2,1.248000e-05
0,1024,32,1024,stream-20,1.232000e-05
0,1024,32,1024,stream-1,1.315200e-05
0,1024,32,1024,stream-0,1.593600e-05
0,1024,32,1024,stream-13,1.267200e-05
0,1024,32,1024,stream-23,1.366400e-05
0,1024,32,1024,stream-14,1.267200e-05
0,1024,32,1024,stream-25,1.305600e-05
0,1024,32,1024,stream-22,1.280000e-05
0,1024,32,1024,stream-18,1.228800e-05
0,1024,32,1024,stream-21,1.235200e-05
0,1024,32,1024,stream-27,1.142400e-05
0,1024,64,32,total,1.787904e-03
0,1024,64,32,stream-62,1.228800e-05
0,1024,64,32,stream-60,1.228800e-05
0,1024,64,32,stream-21,1.228800e-05
0,1024,64,32,stream-18,1.228800e-05
0,1024,64,32,stream-25,1.299200e-05
0,1024,64,32,stream-53,1.225600e-05
0,1024,64,32,stream-56,1.260800e-05
0,1024,64,32,stream-13,1.433600e-05
0,1024,64,32,stream-0,1.840000e-05
0,1024,64,32,stream-20,1.216000e-05
0,1024,64,32,stream-17,1.257600e-05
0,1024,64,32,stream-46,1.260800e-05
0,1024,64,32,stream-3,1.228800e-05
0,1024,64,32,stream-4,1.900800e-05
0,1024,64,32,stream-2,1.369600e-05
0,1024,64,32,stream-24,1.228800e-05
0,1024,64,32,stream-27,1.244800e-05
0,1024,64,32,stream-38,1.417600e-05
0,1024,64,32,stream-55,1.228800e-05
0,1024,64,32,stream-28,1.308800e-05
0,1024,64,32,stream-11,1.257600e-05
0,1024,64,32,stream-57,1.395200e-05
0,1024,64,32,stream-9,1.392000e-05
0,1024,64,32,stream-19,1.337600e-05
0,1024,64,32,stream-23,1.340800e-05
0,1024,64,32,stream-26,1.372800e-05
0,1024,64,32,stream-7,1.232000e-05
0,1024,64,32,stream-41,1.292800e-05
0,1024,64,32,stream-6,1.228800e-05
0,1024,64,32,stream-45,1.385600e-05
0,1024,64,32,stream-63,1.830400e-05
0,1024,64,32,stream-15,1.356800e-05
0,1024,64,32,stream-40,1.264000e-05
0,1024,64,32,stream-61,1.244800e-05
0,1024,64,32,stream-8,1.254400e-05
0,1024,64,32,stream-10,1.228800e-05
0,1024,64,32,stream-1,1.392000e-05
0,1024,64,32,stream-16,1.228800e-05
0,1024,64,32,stream-30,1.420800e-05
0,1024,64,32,stream-31,1.395200e-05
0,1024,64,32,stream-32,1.228800e-05
0,1024,64,32,stream-44,1.238400e-05
0,1024,64,32,stream-49,1.276800e-05
0,1024,64,32,no-alloc,1.044288e-03
0,1024,64,32,stream-59,1.232000e-05
0,1024,64,32,stream-33,1.276800e-05
0,1024,64,32,stream-36,1.241600e-05
0,1024,64,32,stream-34,1.228800e-05
0,1024,64,32,stream-35,1.264000e-05
0,1024,64,32,stream-29,1.408000e-05
0,1024,64,32,stream-37,1.248000e-05
0,1024,64,32,stream-22,1.283200e-05
0,1024,64,32,stream-42,1.228800e-05
0,1024,64,32,stream-12,1.260800e-05
0,1024,64,32,stream-43,1.433600e-05
0,1024,64,32,stream-47,1.433600e-05
0,1024,64,32,stream-50,1.283200e-05
0,1024,64,32,stream-5,1.356800e-05
0,1024,64,32,stream-48,1.228800e-05
0,1024,64,32,stream-51,1.228800e-05
0,1024,64,32,stream-52,1.376000e-05
0,1024,64,32,stream-58,1.228800e-05
0,1024,64,32,stream-14,1.264000e-05
0,1024,64,32,stream-39,1.232000e-05
0,1024,64,32,stream-54,1.228800e-05
0,1024,64,64,total,1.435168e-03
0,1024,64,64,stream-62,2.851200e-05
0,1024,64,64,stream-60,1.430400e-05
0,1024,64,64,stream-21,1.264000e-05
0,1024,64,64,stream-18,1.372800e-05
0,1024,64,64,stream-25,1.228800e-05
0,1024,64,64,stream-53,1.286400e-05
0,1024,64,64,stream-56,1.280000e-05
0,1024,64,64,stream-13,1.353600e-05
0,1024,64,64,stream-0,1.632000e-05
0,1024,64,64,stream-20,1.200000e-05
0,1024,64,64,stream-17,1.632000e-05
0,1024,64,64,stream-46,1.238400e-05
0,1024,64,64,stream-3,1.353600e-05
0,1024,64,64,stream-4,1.228800e-05
0,1024,64,64,stream-2,1.267200e-05
0,1024,64,64,stream-24,1.225600e-05
0,1024,64,64,stream-27,1.228800e-05
0,1024,64,64,stream-38,1.273600e-05
0,1024,64,64,stream-55,1.276800e-05
0,1024,64,64,stream-28,1.257600e-05
0,1024,64,64,stream-11,1.270400e-05
0,1024,64,64,stream-57,1.315200e-05
0,1024,64,64,stream-9,1.292800e-05
0,1024,64,64,stream-19,1.228800e-05
0,1024,64,64,stream-23,1.232000e-05
0,1024,64,64,stream-26,1.424000e-05
0,1024,64,64,stream-7,1.257600e-05
0,1024,64,64,stream-41,1.228800e-05
0,1024,64,64,stream-6,1.350400e-05
0,1024,64,64,stream-45,1.360000e-05
0,1024,64,64,stream-63,1.990400e-05
0,1024,64,64,stream-15,1.260800e-05
0,1024,64,64,stream-40,1.251200e-05
0,1024,64,64,stream-61,1.331200e-05
0,1024,64,64,stream-8,1.308800e-05
0,1024,64,64,stream-10,1.228800e-05
0,1024,64,64,stream-1,1.433600e-05
0,1024,64,64,stream-16,1.235200e-05
0,1024,64,64,stream-30,1.248000e-05
0,1024,64,64,stream-31,1.232000e-05
0,1024,64,64,stream-32,1.228800e-05
0,1024,64,64,stream-44,1.216000e-05
0,1024,64,64,stream-49,1.308800e-05
0,1024,64,64,no-alloc,1.145216e-03
0,1024,64,64,stream-59,1.289600e-05
0,1024,64,64,stream-33,1.299200e-05
0,1024,64,64,stream-36,1.580800e-05
0,1024,64,64,stream-34,1.238400e-05
0,1024,64,64,stream-35,1.248000e-05
0,1024,64,64,stream-29,1.401600e-05
0,1024,64,64,stream-37,1.228800e-05
0,1024,64,64,stream-22,1.315200e-05
0,1024,64,64,stream-42,1.356800e-05
0,1024,64,64,stream-12,1.366400e-05
0,1024,64,64,stream-43,1.225600e-05
0,1024,64,64,stream-47,5.529600e-05
0,1024,64,64,stream-50,1.392000e-05
0,1024,64,64,stream-5,1.248000e-05
0,1024,64,64,stream-48,1.433600e-05
0,1024,64,64,stream-51,1.228800e-05
0,1024,64,64,stream-52,1.296000e-05
0,1024,64,64,stream-58,1.292800e-05
0,1024,64,64,stream-14,1.228800e-05
0,1024,64,64,stream-39,1.228800e-05
0,1024,64,64,stream-54,1.228800e-05
0,1024,64,128,total,1.300448e-03
0,1024,64,128,stream-62,1.276800e-05
0,1024,64,128,stream-60,1.283200e-05
0,1024,64,128,stream-21,1.302400e-05
0,1024,64,128,stream-18,1.228800e-05
0,1024,64,128,stream-25,1.334400e-05
0,1024,64,128,stream-53,1.232000e-05
0,1024,64,128,stream-56,1.228800e-05
0,1024,64,128,stream-13,1.228800e-05
0,1024,64,128,stream-0,1.545600e-05
0,1024,64,128,stream-20,1.228800e-05
0,1024,64,128,stream-17,1.235200e-05
0,1024,64,128,stream-46,1.283200e-05
0,1024,64,128,stream-3,1.404800e-05
0,1024,64,128,stream-4,1.356800e-05
0,1024,64,128,stream-2,1.228800e-05
0,1024,64,128,stream-24,1.331200e-05
0,1024,64,128,stream-27,1.283200e-05
0,1024,64,128,stream-38,1.385600e-05
0,1024,64,128,stream-55,1.267200e-05
0,1024,64,128,stream-28,1.228800e-05
0,1024,64,128,stream-11,1.248000e-05
0,1024,64,128,stream-57,1.228800e-05
0,1024,64,128,stream-9,1.257600e-05
0,1024,64,128,stream-19,1.372800e-05
0,1024,64,128,stream-23,1.219200e-05
0,1024,64,128,stream-26,1.254400e-05
0,1024,64,128,stream-7,1.356800e-05
0,1024,64,128,stream-41,1.331200e-05
0,1024,64,128,stream-6,1.324800e-05
0,1024,64,128,stream-45,1.254400e-05
0,1024,64,128,stream-63,1.843200e-05
0,1024,64,128,stream-15,1.248000e-05
0,1024,64,128,stream-40,1.296000e-05
0,1024,64,128,stream-61,1.228800e-05
0,1024,64,128,stream-8,1.228800e-05
0,1024,64,128,stream-10,1.350400e-05
0,1024,64,128,stream-1,1.388800e-05
0,1024,64,128,stream-16,1.225600e-05
0,1024,64,128,stream-30,1.238400e-05
0,1024,64,128,stream-31,1.404800e-05
0,1024,64,128,stream-32,1.353600e-05
0,1024,64,128,stream-44,1.347200e-05
0,1024,64,128,stream-49,1.228800e-05
0,1024,64,128,no-alloc,1.035104e-03
0,1024,64,128,stream-59,1.334400e-05
0,1024,64,128,stream-33,1.283200e-05
0,1024,64,128,stream-36,1.350400e-05
0,1024,64,128,stream-34,1.334400e-05
0,1024,64,128,stream-35,1.280000e-05
0,1024,64,128,stream-29,1.296000e-05
0,1024,64,128,stream-37,1.251200e-05
